FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
32033675_097453101,32.06020833333333,-97.75861388888889,54.0,0,103,1,0
32050443_097473659,32.084563888888894,-97.79349722222221,54.0,0,120,1,0
31464814_097250844,31.78003888888889,-97.41901111111112,89.0,0,25,1,1
31522705_097245351,31.874180555555554,-97.41486388888889,89.0,0,31,1,0
31515884_097454547,31.866344444444447,-97.76263055555556,13.0,0,8,5,0
31424926_097410508,31.713683333333332,-97.68474444444445,8.0,0,85,3,0
31432977_097372510,31.72493611111111,-97.62363888888888,0.0,0,52,5,0
31555204_097392254,31.931122222222225,-97.65626111111112,40.0,0,99,1,0
31553169_097392222,31.925469444444445,-97.65617222222222,34.0,0,80,1,0
31553916_097392238,31.927544444444447,-97.65621666666667,39.0,0,223,1,0
31461660_097493313,31.771277777777776,-97.82586944444444,64.0,1,43,1,0
31472665_097342249,31.790736111111112,-97.57291388888889,104.0,0,609,1,1
31281181_097595064,31.46994722222222,-97.9974,60.0,1,2325,4,0
31282560_098041152,31.473777777777777,-98.06986666666667,14.0,1,2380,1,0
31283823_098073971,31.47728611111111,-98.12769722222221,60.0,1,2380,1,0
31284129_098080547,31.47813611111111,-98.13485277777778,15.0,1,2380,1,0
31260362_097472161,31.434338888888888,-97.78933611111111,60.0,1,3892,3,0
31260612_097453716,31.435033333333333,-97.76032222222223,54.0,1,15877,4,0
31255105_097420239,31.430847222222223,-97.7006638888889,28.0,1,13738,1,0
31254001_097391372,31.427780555555557,-97.65381111111111,22.0,1,6651,1,0
31252677_097371831,31.42410277777778,-97.62175277777777,65.0,1,6651,1,0
31255744_097325616,31.432622222222225,-97.54893333333334,22.0,1,5058,1,0
31252955_097355542,31.424875,-97.59872777777777,26.0,0,5058,5,0
31365510_097524643,31.615305555555558,-97.87956388888888,85.0,0,2668,1,0
31292653_097442861,31.490702777777777,-97.74128055555556,38.0,1,3758,1,0
31304738_097461901,31.51316111111111,-97.77194722222222,6.0,1,3015,1,0
31305274_097462422,31.51465,-97.77339444444445,6.0,1,3015,1,0
31314090_097471058,31.528027777777776,-97.78627222222222,6.0,1,3015,1,0
31322649_097475452,31.540691666666667,-97.79847777777778,6.0,1,3015,1,0
31330327_097483001,31.550908333333336,-97.8083361111111,6.0,1,3015,1,0
31330553_097483220,31.551536111111112,-97.80894444444444,6.0,1,3015,1,0
31332811_097485445,31.557808333333334,-97.815125,6.0,1,2668,1,0
31351048_097504075,31.586244444444443,-97.84465277777777,6.0,1,2668,1,0
31352508_097505460,31.5903,-97.8485,6.0,1,2668,1,0
31355491_097512291,31.59858611111111,-97.85636388888888,32.0,1,2668,1,0
31280432_097430373,31.467866666666666,-97.71770277777777,38.0,0,6672,1,0
31285993_097440213,31.483313888888887,-97.733925,13.0,0,5172,5,0
31290619_097441006,31.485052777777778,-97.73612777777778,13.0,0,5172,1,0
31263698_097443854,31.443605555555557,-97.7440388888889,40.0,1,5000,1,0
31235639_097422769,31.39899722222222,-97.70769166666668,18.0,1,9133,1,0
31230166_097420676,31.383794444444444,-97.70187777777778,32.0,1,5173,4,0
31164037_097312498,31.277880555555555,-97.52360555555555,4.0,1,5103,1,0
31174272_097344593,31.2952,-97.579425,4.0,1,4561,1,0
31182977_097374714,31.308269444444445,-97.62976111111111,4.0,1,4918,1,0
31245984_097424614,31.41662222222222,-97.71281666666667,18.0,0,8959,1,0
31193158_097390893,31.32543888888889,-97.65248055555556,32.0,1,5173,3,0
31195513_097393448,31.331980555555557,-97.65957777777778,32.0,1,5173,3,0
31213102_097410023,31.358616666666666,-97.68339722222223,74.0,0,5173,1,0
31071929_097491251,31.122025,-97.82014166666666,17.0,0,27790,5,0
31061846_097551348,31.105127777777778,-97.92041111111112,41.0,1,8840,1,0
31071264_097531559,31.12017777777778,-97.8876638888889,48.0,1,32996,1,0
31071787_097501393,31.121630555555555,-97.83720277777778,18.0,1,18170,5,0
31071949_097501406,31.122080555555556,-97.83723888888889,18.0,1,18170,5,0
31072082_097491380,31.12245,-97.8205,18.0,1,27790,1,0
31064768_097542861,31.113244444444447,-97.90794722222223,41.0,1,15137,1,0
31055079_097543624,31.097441666666665,-97.91006666666667,10.0,0,1309,1,0
31054481_097543864,31.095780555555553,-97.91073333333334,9.0,0,15137,5,0
31054519_097542932,31.09588611111111,-97.90814444444445,9.0,0,15137,5,0
31054510_097541946,31.09586111111111,-97.90540555555556,9.0,0,15137,5,0
31054370_097542853,31.09547222222222,-97.907925,9.0,0,1000,5,0
31054720_097542933,31.096444444444444,-97.90814722222223,9.0,0,1000,5,0
31063836_097520265,31.110655555555557,-97.86740277777777,9.0,0,17243,5,0
31055813_097534184,31.099480555555555,-97.89495555555557,9.0,0,17243,5,0
31071479_097512985,31.120775000000002,-97.85829166666666,9.0,0,9680,4,0
31281361_098092275,31.47044722222222,-98.15631944444445,65.0,0,3229,1,0
31164982_097312414,31.280505555555553,-97.52337222222222,67.0,0,385,1,0
31184935_097282191,31.313708333333334,-97.47275277777779,2.0,0,598,5,0
31220218_097294758,31.367272222222223,-97.49655,17.0,1,799,1,0
31210614_097284541,31.351705555555558,-97.47928055555556,17.0,0,1469,5,0
31311091_097342822,31.51969722222222,-97.57450555555555,76.0,0,165,1,0
31095628_097543932,31.165633333333332,-97.91092222222223,6.0,1,7803,1,0
31084401_097540854,31.145558333333334,-97.90237222222223,12.0,1,13020,1,0
31215753_097501055,31.365980555555556,-97.83626388888888,20.0,1,5230,1,0
31203215_097513452,31.342263888888887,-97.85958888888888,20.0,1,5230,1,0
31152200_097542832,31.25611111111111,-97.90786666666668,8.0,1,4630,1,0
31142449_097543102,31.240136111111113,-97.90861666666667,20.0,1,4630,1,0
31171264_097530053,31.286844444444448,-97.88348055555556,10.0,1,5230,1,0
31134070_097544216,31.22797222222222,-97.91171111111112,67.0,0,5061,1,1
31085853_097541857,31.149591666666666,-97.90515833333333,27.0,0,13020,5,0
31170952_097530270,31.28597777777778,-97.88408333333334,8.0,0,5230,5,0
31361385_097433675,31.603847222222225,-97.726875,77.0,0,270,1,0
31325779_097444742,31.54938611111111,-97.74650555555556,59.0,1,410,1,0
31370166_097441806,31.617127777777778,-97.73835,39.0,0,270,1,0
31155670_097350239,31.26575,-97.58399722222222,60.0,0,124,1,0
31301547_097530290,31.504297222222224,-97.8841388888889,18.0,0,229,5,0
31292748_097531319,31.49096666666667,-97.88699722222223,10.0,0,229,5,0
31320473_097580293,31.534647222222222,-97.96748055555555,12.0,0,152,5,0
31315640_097581182,31.532333333333334,-97.96995,13.0,0,152,5,0
31323910_097575084,31.544194444444447,-97.96412222222223,12.0,0,152,5,0
31265891_097584782,31.449697222222223,-97.97995,62.0,1,255,4,0
31281594_098083027,31.471094444444443,-98.14174166666668,66.0,0,238,1,0
31273951_098074723,31.460974999999998,-98.1297861111111,66.0,0,238,1,0
31243216_098054084,31.408933333333334,-98.09467777777778,66.0,0,238,1,0
31125759_097593720,31.21599722222222,-97.99366666666667,68.0,0,545,1,0
31131295_097585898,31.220263888888887,-97.98305,63.0,0,1150,1,0
31143744_097563204,31.243733333333335,-97.94223333333333,63.0,0,1150,3,0
31145056_097555618,31.24737777777778,-97.93227222222222,63.0,0,1150,3,0
31325938_097363134,31.54982777777778,-97.60870555555555,69.0,0,264,1,0
31273994_097441595,31.461094444444445,-97.73776388888889,58.0,0,1541,1,0
31312265_097390491,31.52295833333333,-97.6513638888889,53.0,1,386,1,0
31282067_097424625,31.47240833333333,-97.71284722222222,29.0,0,1904,1,0
31283474_097422780,31.476316666666666,-97.70772222222223,29.0,0,1904,1,0
31294654_097410190,31.496261111111114,-97.68386111111111,10.0,0,1904,5,0
31200969_097355646,31.336025,-97.59901666666666,68.0,0,172,1,0
31201637_097355358,31.337880555555554,-97.59821666666666,68.0,0,172,1,0
31203216_097350017,31.342266666666667,-97.58338055555555,68.0,0,172,1,0
31224010_097550252,31.377805555555558,-97.91736666666667,15.0,0,466,5,0
31074890_097544219,31.13025,-97.91171944444444,15.0,0,30000,1,0
31243497_097363787,31.409713888888888,-97.61051944444444,68.0,0,645,1,0
31234542_097365893,31.39595,-97.61636944444444,68.0,0,645,1,0
31205011_097382147,31.347252777777776,-97.63929722222223,68.0,0,513,1,0
31202326_097383151,31.339794444444443,-97.64208611111111,68.0,1,513,1,0
31202162_097383203,31.33933888888889,-97.64223055555556,68.0,1,513,1,0
31200914_097383463,31.33587222222222,-97.64295277777778,68.0,0,513,4,1
31235200_097500160,31.397777777777776,-97.83377777777777,2.0,0,466,5,0
31370939_097482025,31.619275000000002,-97.80562499999999,67.0,1,247,1,0
31370531_097480603,31.618141666666666,-97.801675,67.0,1,247,1,0
31371095_097455501,31.619708333333335,-97.76528055555555,67.0,1,252,1,0
31372144_097444698,31.622622222222223,-97.74638333333334,67.0,1,252,1,0
31372257_097444480,31.622936111111112,-97.74577777777777,67.0,1,252,1,0
31300147_097514244,31.500408333333333,-97.86178888888888,65.0,0,343,1,0
31281027_097490996,31.469519444444444,-97.81943333333334,65.0,0,1294,1,0
31264732_097461558,31.44647777777778,-97.77099444444444,65.0,0,1294,1,0
31243397_097415495,31.40943611111111,-97.69859722222223,63.0,0,4028,1,0
31242645_097412178,31.40734722222222,-97.68938333333334,25.0,1,4028,1,0
31241582_097404237,31.404394444444442,-97.67843611111111,25.0,1,4028,1,0
31240092_097395318,31.400255555555553,-97.66477222222223,63.0,0,1605,1,0
31233511_097361900,31.39308611111111,-97.60527777777777,24.0,1,983,1,0
31233587_097355919,31.393297222222223,-97.599775,24.0,1,983,1,0
31233576_097355123,31.393266666666666,-97.59756388888889,24.0,1,983,1,0
31233450_097340999,31.392916666666665,-97.56944166666666,60.0,0,956,1,0
31233388_097332130,31.392744444444443,-97.55591666666666,24.0,1,956,1,0
31225751_097320486,31.382641666666668,-97.53468333333333,24.0,1,956,2,0
31214996_097270559,31.36387777777778,-97.45155277777778,61.0,0,653,1,0
31341221_097401154,31.570058333333332,-97.66987222222222,46.0,1,599,1,0
31232773_098032092,31.39103611111111,-98.05581111111111,58.0,0,168,1,0
31230764_098034048,31.385455555555556,-98.06124444444444,58.0,0,168,1,0
31222459_098034627,31.373497222222223,-98.06285277777778,58.0,0,168,1,0
31201252_098043552,31.33681111111111,-98.07653333333333,58.0,0,245,1,0
31184072_098041561,31.311311111111113,-98.07100277777778,58.0,0,245,1,0
31350195_097482141,31.583875,-97.80594722222222,57.0,1,177,1,0
31365765_097480195,31.61601388888889,-97.80054166666666,57.0,0,177,1,0
31055747_097542693,31.09929722222222,-97.90748055555557,31.0,1,5647,1,0
31082186_097530951,31.139405555555555,-97.885975,10.0,0,13692,5,0
31080258_097523892,31.13405,-97.87747777777777,10.0,0,13692,5,0
31072361_097520521,31.123225,-97.86811388888889,10.0,0,14543,5,0
31082866_097540352,31.141294444444444,-97.90097777777778,1.0,0,11617,5,0
31252871_097485583,31.424641666666666,-97.81550833333333,29.0,0,93,1,0
31242835_097560288,31.407874999999997,-97.93413333333334,29.0,0,58,5,0
31224148_097452678,31.37818888888889,-97.75743888888888,15.0,1,85,4,0
31262645_097471103,31.440680555555556,-97.78639722222222,20.0,0,132,5,0
31304518_097540108,31.51255,-97.9003,18.0,1,52,1,0
31312867_097513089,31.524630555555554,-97.85858055555555,40.0,0,200,5,0
31264858_097460065,31.446827777777777,-97.76684722222222,14.0,0,216,5,0
31332390_097450422,31.55663888888889,-97.75117222222222,25.0,0,44,1,0
31385519_097410832,31.648663888888887,-97.68564444444445,20.0,0,6,5,0
31331747_097425670,31.55485277777778,-97.71575,84.0,0,70,1,0
31342072_097383945,31.572422222222222,-97.64429166666667,20.0,0,44,5,0
31260178_097352530,31.43382777777778,-97.59036111111111,89.0,0,113,1,0
31282810_097381929,31.47447222222222,-97.63869166666667,0.0,0,103,5,0
31192484_097291456,31.323566666666668,-97.48737777777778,15.0,0,30,1,0
31211544_097305767,31.35428888888889,-97.51601944444444,89.0,0,58,7,1
31222976_097321673,31.374933333333335,-97.53798055555555,20.0,1,44,4,1
31205750_097360836,31.349305555555553,-97.60232222222221,33.0,0,109,5,1
31225195_097340980,31.381097222222223,-97.56938888888888,29.0,0,66,5,1
31185043_097271359,31.314008333333334,-97.45377500000001,25.0,0,247,1,0
31210885_097315777,31.352458333333335,-97.53271388888889,29.0,0,63,5,0
31200142_098001698,31.333727777777778,-98.00471666666667,19.0,0,57,5,0
31202190_097593089,31.339416666666665,-97.99191388888889,89.0,0,57,2,0
31283818_097475072,31.477272222222222,-97.79742222222222,4.0,0,188,5,0
31194259_098015176,31.32849722222222,-98.03104444444445,2.0,0,57,3,0
31242400_097462691,31.406666666666666,-97.77414166666667,2.0,0,166,3,0
31282329_097594844,31.47313611111111,-97.99678888888889,94.0,0,50,7,1
31045897_097541123,31.083047222222223,-97.90311944444446,15.0,0,62,5,0
31052180_097542619,31.089388888888887,-97.90727500000001,14.0,0,186,1,0
31165280_097153148,31.281333333333333,-97.25874444444445,3.0,0,36430,5,0
31165317_097153208,31.28143611111111,-97.25891111111112,3.0,0,79413,5,0
31172862_097151732,31.291283333333336,-97.25481111111111,8.0,0,82643,1,0
31241829_096545219,31.405080555555553,-96.91449722222222,17.0,0,14163,1,0
31270647_096552962,31.451797222222222,-96.92489444444445,19.0,0,10509,5,0
31270649_096553080,31.451802777777775,-96.92522222222223,17.0,0,10509,5,0
31162020_096521817,31.272277777777777,-96.87171388888888,47.0,0,4053,5,0
31172338_096523003,31.28982777777778,-96.87500833333333,22.0,1,8277,1,0
31182260_096522796,31.30627777777778,-96.87443333333333,47.0,0,4224,5,0
31182363_096522921,31.30656388888889,-96.87478055555555,47.0,0,4344,5,0
31194621_096532083,31.329502777777776,-96.88911944444445,47.0,0,6533,5,0
31194519_096532167,31.329219444444444,-96.88935277777779,47.0,0,5944,5,0
31191442_096525595,31.32067222222222,-96.88220833333332,42.0,0,3471,6,0
31191385_096525698,31.32051388888889,-96.88249444444443,42.0,0,5944,6,0
31152311_096513235,31.256419444444443,-96.85898611111111,28.0,0,4927,5,0
31155499_096520018,31.265275,-96.86671666666666,28.0,0,4927,5,0
31155470_096520138,31.265194444444443,-96.86704999999999,22.0,0,4927,5,0
31152257_096513339,31.256269444444445,-96.859275,22.0,0,4927,5,0
31161994_096521673,31.272205555555555,-96.87131388888888,22.0,0,4224,5,0
31132642_096474177,31.224005555555554,-96.79493611111111,15.0,0,10858,1,0
31131797_096472759,31.22165833333333,-96.79099722222222,15.0,0,12525,1,0
31101660_096444574,31.171277777777778,-96.74603888888889,14.0,0,5222,5,0
31101604_096444660,31.171122222222223,-96.74627777777778,15.0,0,3823,5,0
31122190_096462819,31.206083333333332,-96.77449722222222,14.0,0,3240,5,0
31122115_096462882,31.205875,-96.77467222222222,15.0,0,5244,5,0
31125967_096471088,31.216575,-96.78635555555556,14.0,0,3240,5,0
31125917_096471158,31.21643611111111,-96.78654999999999,15.0,0,5244,5,0
31143601_096494461,31.243336111111113,-96.82905833333334,16.0,0,8260,5,0
31143523_096494538,31.243119444444446,-96.82927222222222,15.0,0,4630,5,0
31104112_096450445,31.17808888888889,-96.75123611111111,14.0,0,5222,5,0
31104050_096450535,31.17791666666667,-96.7514861111111,15.0,0,3823,5,0
31135354_096483002,31.23153888888889,-96.80833888888888,15.0,0,35,1,0
31100735_096423940,31.168708333333335,-96.71094444444445,47.0,0,870,1,0
31100624_096430299,31.168400000000002,-96.71749722222222,47.0,0,870,1,0
31155514_096382991,31.265316666666667,-96.64164166666667,65.0,0,1950,1,0
31160097_097041141,31.26693611111111,-97.0698361111111,35.0,1,3770,3,1
31202574_097050481,31.34048333333333,-97.08466944444444,66.0,0,6417,1,0
31195241_097050826,31.331225,-97.08562777777777,66.0,0,6417,1,1
31190269_097050595,31.31741388888889,-97.0849861111111,35.0,1,6458,1,0
31185116_097050407,31.314211111111113,-97.08446388888889,35.0,1,6458,1,0
31172853_097045245,31.291258333333335,-97.08123611111111,66.0,0,6540,2,0
31024025_096584991,31.04451388888889,-96.98053055555556,33.0,1,2977,3,0
31044421_096585196,31.078947222222222,-96.9811,73.0,0,4062,1,0
31062483_096585955,31.106897222222223,-96.98320833333334,12.0,1,3674,2,0
31080810_097001019,31.135583333333333,-97.00283055555556,33.0,1,3494,1,0
31112125_097015019,31.18923611111111,-97.03060833333333,9.0,1,3863,1,0
31143472_097031575,31.242977777777778,-97.054375,35.0,1,5017,1,0
31145445_097032939,31.248458333333335,-97.05816388888888,35.0,1,5017,1,0
31040934_096591488,31.06926111111111,-96.98746666666666,60.0,0,750,1,0
31034541_097001008,31.06261388888889,-97.0028,60.0,0,750,3,0
31015862_097005285,31.03295,-97.01468055555556,45.0,0,509,1,0
31035445_096594752,31.065125000000002,-96.99653333333333,40.0,0,750,1,1
31034933_097000067,31.063702777777777,-97.0001861111111,7.0,0,750,5,0
31054181_096582901,31.09494722222222,-96.974725,14.0,0,685,1,0
31042907_097060055,31.074741666666668,-97.10015277777777,43.0,0,1350,1,0
31041912_097044295,31.07197777777778,-97.07859722222221,43.0,0,1350,1,0
31040406_097030686,31.067794444444445,-97.05190555555555,43.0,0,1030,1,1
31044336_096594673,31.07871111111111,-96.99631388888889,43.0,0,1203,1,0
31042473_097002319,31.07353611111111,-97.00644166666666,6.0,0,1150,5,0
31181996_096542868,31.305544444444447,-96.90796666666667,76.0,0,5091,1,0
31164684_097035916,31.279677777777778,-97.06643333333334,67.0,0,1589,1,0
31170701_097031895,31.285280555555556,-97.05526388888889,65.0,0,3546,1,0
31171680_096580693,31.288,-96.96859166666667,62.0,0,4629,4,1
31175946_096554153,31.299850000000003,-96.92820277777778,62.0,0,5091,1,0
31185576_096494936,31.31548888888889,-96.83037777777777,75.0,0,1363,1,0
31184093_096504578,31.311369444444445,-96.84604999999999,63.0,1,2785,3,0
31185179_096500445,31.314386111111112,-96.83456944444444,63.0,1,1363,2,0
31190916_096484964,31.319211111111112,-96.81378888888888,63.0,1,1363,2,0
31191199_096480352,31.319997222222224,-96.80097777777777,17.0,1,1363,1,0
31185119_096470872,31.314219444444443,-96.78575555555555,43.0,1,1363,3,0
31183606_096422680,31.310016666666666,-96.70744444444445,18.0,1,2907,1,0
31183622_096413905,31.31006111111111,-96.69418055555556,43.0,1,2907,1,1
31183623_096411875,31.31006388888889,-96.68854166666667,43.0,1,2907,2,0
31165523_097035642,31.282008333333334,-97.06567222222222,9.0,0,2845,1,0
31080874_096485815,31.135761111111112,-96.81615277777777,68.0,0,100,1,0
31072596_096483329,31.12387777777778,-96.80924722222223,68.0,0,100,1,0
31134234_097010313,31.228427777777775,-97.01753611111111,45.0,1,1443,1,0
31164665_096584205,31.279625,-96.97834722222223,62.0,0,1488,4,0
31093103_097052736,31.158619444444444,-97.09093333333333,64.0,1,1177,1,0
31101338_097045682,31.170383333333334,-97.08245,77.0,0,1575,1,1
31084907_097054438,31.146963888888887,-97.09566111111111,77.0,0,1177,1,1
31084615_097054555,31.14615277777778,-97.0959861111111,77.0,0,1177,1,0
31065160_097070543,31.114333333333335,-97.118175,64.0,1,1693,1,0
31155063_097015922,31.264063888888888,-97.03311666666667,60.0,0,585,1,0
31164725_097002196,31.279791666666664,-97.0061,60.0,0,485,1,0
31102695_097114745,31.174152777777778,-97.19651388888889,40.0,0,746,1,0
31142518_097050117,31.24032777777778,-97.08365833333333,37.0,0,1449,1,0
31150113_097034529,31.25031388888889,-97.06258055555556,37.0,0,743,1,0
31202495_096503385,31.340263888888888,-96.84273611111111,77.0,0,829,1,0
31215851_096485837,31.366252777777778,-96.81621388888888,75.0,0,697,1,0
31221614_096471128,31.37115,-96.78646666666667,59.0,1,697,1,0
31224994_096462022,31.38053888888889,-96.77228333333333,75.0,0,697,1,0
31195427_096513066,31.331741666666666,-96.85851666666666,76.0,0,1149,1,0
31233022_096445883,31.391727777777778,-96.749675,68.0,0,678,1,0
31234653_096442876,31.396258333333332,-96.74132222222222,68.0,0,682,1,0
31235092_096442017,31.397477777777777,-96.73893611111112,68.0,0,682,2,1
31235873_096440554,31.39964722222222,-96.73487222222222,68.0,0,682,1,0
31195217_096513516,31.331158333333335,-96.85976666666666,10.0,1,1149,1,0
31080484_096492895,31.134677777777778,-96.82470833333333,69.0,0,428,4,0
31104426_096490353,31.17896111111111,-96.81764722222222,48.0,0,237,1,0
31103709_096491072,31.176969444444445,-96.81964444444444,48.0,0,237,1,0
31072638_096550141,31.123994444444445,-96.91705833333334,19.0,0,352,5,0
31160268_096422723,31.26741111111111,-96.70756388888888,10.0,0,811,5,0
31082198_096594462,31.13943888888889,-96.99572777777777,49.0,0,340,1,0
31074380_097034467,31.128833333333333,-97.06240833333334,58.0,0,303,1,0
31074753_097033621,31.129869444444445,-97.06005833333333,58.0,0,303,1,0
31081610_097024002,31.137805555555556,-97.04445,58.0,0,303,1,0
31144153_096580522,31.244869444444447,-96.96811666666667,64.0,0,519,1,0
31122716_096564578,31.207544444444444,-96.94605,62.0,0,532,1,0
31121410_096563903,31.203916666666665,-96.944175,62.0,0,532,1,0
31120604_096563284,31.20167777777778,-96.94245555555555,62.0,0,541,1,0
31053113_096522947,31.091980555555555,-96.87485277777778,62.0,0,287,1,0
